id;name;lv;powerValue;ranking;card_star;card_lv;card_count;skill_lv
3206;robot03206;100;10000;3206;5;55;4;5
3207;robot03207;100;10000;3207;5;55;4;5
3208;robot03208;100;10000;3208;5;55;4;5
3209;robot03209;100;10000;3209;5;55;4;5
3210;robot03210;100;10000;3210;5;55;4;5
3211;robot03211;100;10000;3211;5;55;4;5
3212;robot03212;100;10000;3212;5;55;4;5
3213;robot03213;100;10000;3213;5;55;4;5
3214;robot03214;100;10000;3214;5;55;4;5
3215;robot03215;100;10000;3215;5;55;4;5
3216;robot03216;100;10000;3216;5;55;4;5
3217;robot03217;100;10000;3217;5;55;4;5
3218;robot03218;100;10000;3218;5;55;4;5
3219;robot03219;100;10000;3219;5;55;4;5
3220;robot03220;100;10000;3220;5;55;4;5
3221;robot03221;100;10000;3221;5;55;4;5
3222;robot03222;100;10000;3222;5;55;4;5
3223;robot03223;100;10000;3223;5;55;4;5
3224;robot03224;100;10000;3224;5;55;4;5
3225;robot03225;100;10000;3225;5;55;4;5
3226;robot03226;100;10000;3226;5;55;4;5
3227;robot03227;100;10000;3227;5;55;4;5
3228;robot03228;100;10000;3228;5;55;4;5
3229;robot03229;100;10000;3229;5;55;4;5
3230;robot03230;100;10000;3230;5;55;4;5
3231;robot03231;100;10000;3231;5;55;4;5
3232;robot03232;100;10000;3232;5;55;4;5
3233;robot03233;100;10000;3233;5;55;4;5
3234;robot03234;100;10000;3234;5;55;4;5
3235;robot03235;100;10000;3235;5;55;4;5
3236;robot03236;100;10000;3236;5;55;4;5
3237;robot03237;100;10000;3237;5;55;4;5
3238;robot03238;100;10000;3238;5;55;4;5
3239;robot03239;100;10000;3239;5;55;4;5
3240;robot03240;100;10000;3240;5;55;4;5
3241;robot03241;100;10000;3241;5;55;4;5
3242;robot03242;100;10000;3242;5;55;4;5
3243;robot03243;100;10000;3243;5;55;4;5
3244;robot03244;100;10000;3244;5;55;4;5
3245;robot03245;100;10000;3245;5;55;4;5
3246;robot03246;100;10000;3246;5;55;4;5
3247;robot03247;100;10000;3247;5;55;4;5
3248;robot03248;100;10000;3248;5;55;4;5
3249;robot03249;100;10000;3249;5;55;4;5
3250;robot03250;100;10000;3250;5;55;4;5
3251;robot03251;100;10000;3251;5;55;4;5
3252;robot03252;100;10000;3252;5;55;4;5
3253;robot03253;100;10000;3253;5;55;4;5
3254;robot03254;100;10000;3254;5;55;4;5
3255;robot03255;100;10000;3255;5;55;4;5
3256;robot03256;100;10000;3256;5;55;4;5
3257;robot03257;100;10000;3257;5;55;4;5
3258;robot03258;100;10000;3258;5;55;4;5
3259;robot03259;100;10000;3259;5;55;4;5
3260;robot03260;100;10000;3260;5;55;4;5
3261;robot03261;100;10000;3261;5;55;4;5
3262;robot03262;100;10000;3262;5;55;4;5
3263;robot03263;100;10000;3263;5;55;4;5
3264;robot03264;100;10000;3264;5;55;4;5
3265;robot03265;100;10000;3265;5;55;4;5
3266;robot03266;100;10000;3266;5;55;4;5
3267;robot03267;100;10000;3267;5;55;4;5
3268;robot03268;100;10000;3268;5;55;4;5
3269;robot03269;100;10000;3269;5;55;4;5
3270;robot03270;100;10000;3270;5;55;4;5
3271;robot03271;100;10000;3271;5;55;4;5
3272;robot03272;100;10000;3272;5;55;4;5
3273;robot03273;100;10000;3273;5;55;4;5
3274;robot03274;100;10000;3274;5;55;4;5
3275;robot03275;100;10000;3275;5;55;4;5
3276;robot03276;100;10000;3276;5;55;4;5
3277;robot03277;100;10000;3277;5;55;4;5
3278;robot03278;100;10000;3278;5;55;4;5
3279;robot03279;100;10000;3279;5;55;4;5
3280;robot03280;100;10000;3280;5;55;4;5
3281;robot03281;100;10000;3281;5;55;4;5
3282;robot03282;100;10000;3282;5;55;4;5
3283;robot03283;100;10000;3283;5;55;4;5
3284;robot03284;100;10000;3284;5;55;4;5
3285;robot03285;100;10000;3285;5;55;4;5
3286;robot03286;100;10000;3286;5;55;4;5
3287;robot03287;100;10000;3287;5;55;4;5
3288;robot03288;100;10000;3288;5;55;4;5
3289;robot03289;100;10000;3289;5;55;4;5
3290;robot03290;100;10000;3290;5;55;4;5
3291;robot03291;100;10000;3291;5;55;4;5
3292;robot03292;100;10000;3292;5;55;4;5
3293;robot03293;100;10000;3293;5;55;4;5
3294;robot03294;100;10000;3294;5;55;4;5
3295;robot03295;100;10000;3295;5;55;4;5
3296;robot03296;100;10000;3296;5;55;4;5
3297;robot03297;100;10000;3297;5;55;4;5
3298;robot03298;100;10000;3298;5;55;4;5
3299;robot03299;100;10000;3299;5;55;4;5
3300;robot03300;100;10000;3300;5;55;4;5
3301;robot03301;100;10000;3301;5;55;4;5
3302;robot03302;100;10000;3302;5;55;4;5
3303;robot03303;100;10000;3303;5;55;4;5
3304;robot03304;100;10000;3304;5;55;4;5
3305;robot03305;100;10000;3305;5;55;4;5
3306;robot03306;100;10000;3306;5;55;4;5
3307;robot03307;100;10000;3307;5;55;4;5
3308;robot03308;100;10000;3308;5;55;4;5
3309;robot03309;100;10000;3309;5;55;4;5
3310;robot03310;100;10000;3310;5;55;4;5
3311;robot03311;100;10000;3311;5;55;4;5
3312;robot03312;100;10000;3312;5;55;4;5
3313;robot03313;100;10000;3313;5;55;4;5
3314;robot03314;100;10000;3314;5;55;4;5
3315;robot03315;100;10000;3315;5;55;4;5
3316;robot03316;100;10000;3316;5;55;4;5
3317;robot03317;100;10000;3317;5;55;4;5
3318;robot03318;100;10000;3318;5;55;4;5
3319;robot03319;100;10000;3319;5;55;4;5
3320;robot03320;100;10000;3320;5;55;4;5
3321;robot03321;100;10000;3321;5;55;4;5
3322;robot03322;100;10000;3322;5;55;4;5
3323;robot03323;100;10000;3323;5;55;4;5
3324;robot03324;100;10000;3324;5;55;4;5
3325;robot03325;100;10000;3325;5;55;4;5
3326;robot03326;100;10000;3326;5;55;4;5
3327;robot03327;100;10000;3327;5;55;4;5
3328;robot03328;100;10000;3328;5;55;4;5
3329;robot03329;100;10000;3329;5;55;4;5
3330;robot03330;100;10000;3330;5;55;4;5
3331;robot03331;100;10000;3331;5;55;4;5
3332;robot03332;100;10000;3332;5;55;4;5
3333;robot03333;100;10000;3333;5;55;4;5
3334;robot03334;100;10000;3334;5;55;4;5
3335;robot03335;100;10000;3335;5;55;4;5
3336;robot03336;100;10000;3336;5;55;4;5
3337;robot03337;100;10000;3337;5;55;4;5
3338;robot03338;100;10000;3338;5;55;4;5
3339;robot03339;100;10000;3339;5;55;4;5
3340;robot03340;100;10000;3340;5;55;4;5
3341;robot03341;100;10000;3341;5;55;4;5
3342;robot03342;100;10000;3342;5;55;4;5
3343;robot03343;100;10000;3343;5;55;4;5
3344;robot03344;100;10000;3344;5;55;4;5
3345;robot03345;100;10000;3345;5;55;4;5
3346;robot03346;100;10000;3346;5;55;4;5
3347;robot03347;100;10000;3347;5;55;4;5
3348;robot03348;100;10000;3348;5;55;4;5
3349;robot03349;100;10000;3349;5;55;4;5
3350;robot03350;100;10000;3350;5;55;4;5
3351;robot03351;100;10000;3351;5;55;4;5
3352;robot03352;100;10000;3352;5;55;4;5
3353;robot03353;100;10000;3353;5;55;4;5
3354;robot03354;100;10000;3354;5;55;4;5
3355;robot03355;100;10000;3355;5;55;4;5
3356;robot03356;100;10000;3356;5;55;4;5
3357;robot03357;100;10000;3357;5;55;4;5
3358;robot03358;100;10000;3358;5;55;4;5
3359;robot03359;100;10000;3359;5;55;4;5
3360;robot03360;100;10000;3360;5;55;4;5
3361;robot03361;100;10000;3361;5;55;4;5
3362;robot03362;100;10000;3362;5;55;4;5
3363;robot03363;100;10000;3363;5;55;4;5
3364;robot03364;100;10000;3364;5;55;4;5
3365;robot03365;100;10000;3365;5;55;4;5
3366;robot03366;100;10000;3366;5;55;4;5
3367;robot03367;100;10000;3367;5;55;4;5
3368;robot03368;100;10000;3368;5;55;4;5
3369;robot03369;100;10000;3369;5;55;4;5
3370;robot03370;100;10000;3370;5;55;4;5
3371;robot03371;100;10000;3371;5;55;4;5
3372;robot03372;100;10000;3372;5;55;4;5
3373;robot03373;100;10000;3373;5;55;4;5
3374;robot03374;100;10000;3374;5;55;4;5
3375;robot03375;100;10000;3375;5;55;4;5
3376;robot03376;100;10000;3376;5;55;4;5
3377;robot03377;100;10000;3377;5;55;4;5
3378;robot03378;100;10000;3378;5;55;4;5
3379;robot03379;100;10000;3379;5;55;4;5
3380;robot03380;100;10000;3380;5;55;4;5
3381;robot03381;100;10000;3381;5;55;4;5
3382;robot03382;100;10000;3382;5;55;4;5
3383;robot03383;100;10000;3383;5;55;4;5
3384;robot03384;100;10000;3384;5;55;4;5
3385;robot03385;100;10000;3385;5;55;4;5
3386;robot03386;100;10000;3386;5;55;4;5
3387;robot03387;100;10000;3387;5;55;4;5
3388;robot03388;100;10000;3388;5;55;4;5
3389;robot03389;100;10000;3389;5;55;4;5
3390;robot03390;100;10000;3390;5;55;4;5
3391;robot03391;100;10000;3391;5;55;4;5
3392;robot03392;100;10000;3392;5;55;4;5
3393;robot03393;100;10000;3393;5;55;4;5
3394;robot03394;100;10000;3394;5;55;4;5
3395;robot03395;100;10000;3395;5;55;4;5
3396;robot03396;100;10000;3396;5;55;4;5
3397;robot03397;100;10000;3397;5;55;4;5
3398;robot03398;100;10000;3398;5;55;4;5
3399;robot03399;100;10000;3399;5;55;4;5
3400;robot03400;100;10000;3400;5;55;4;5
3401;robot03401;100;10000;3401;5;55;4;5
3402;robot03402;100;10000;3402;5;55;4;5
3403;robot03403;100;10000;3403;5;55;4;5
3404;robot03404;100;10000;3404;5;55;4;5
3405;robot03405;100;10000;3405;5;55;4;5
3406;robot03406;100;10000;3406;5;55;4;5
3407;robot03407;100;10000;3407;5;55;4;5
3408;robot03408;100;10000;3408;5;55;4;5
3409;robot03409;100;10000;3409;5;55;4;5
3410;robot03410;100;10000;3410;5;55;4;5
3411;robot03411;100;10000;3411;5;55;4;5
3412;robot03412;100;10000;3412;5;55;4;5
3413;robot03413;100;10000;3413;5;55;4;5
3414;robot03414;100;10000;3414;5;55;4;5
3415;robot03415;100;10000;3415;5;55;4;5
3416;robot03416;100;10000;3416;5;55;4;5
3417;robot03417;100;10000;3417;5;55;4;5
3418;robot03418;100;10000;3418;5;55;4;5
3419;robot03419;100;10000;3419;5;55;4;5
3420;robot03420;100;10000;3420;5;55;4;5
3421;robot03421;100;10000;3421;5;55;4;5
3422;robot03422;100;10000;3422;5;55;4;5
3423;robot03423;100;10000;3423;5;55;4;5
3424;robot03424;100;10000;3424;5;55;4;5
3425;robot03425;100;10000;3425;5;55;4;5
3426;robot03426;100;10000;3426;5;55;4;5
3427;robot03427;100;10000;3427;5;55;4;5
3428;robot03428;100;10000;3428;5;55;4;5
3429;robot03429;100;10000;3429;5;55;4;5
3430;robot03430;100;10000;3430;5;55;4;5
3431;robot03431;100;10000;3431;5;55;4;5
3432;robot03432;100;10000;3432;5;55;4;5
3433;robot03433;100;10000;3433;5;55;4;5
3434;robot03434;100;10000;3434;5;55;4;5
3435;robot03435;100;10000;3435;5;55;4;5
3436;robot03436;100;10000;3436;5;55;4;5
3437;robot03437;100;10000;3437;5;55;4;5
3438;robot03438;100;10000;3438;5;55;4;5
3439;robot03439;100;10000;3439;5;55;4;5
3440;robot03440;100;10000;3440;5;55;4;5
3441;robot03441;100;10000;3441;5;55;4;5
3442;robot03442;100;10000;3442;5;55;4;5
3443;robot03443;100;10000;3443;5;55;4;5
3444;robot03444;100;10000;3444;5;55;4;5
3445;robot03445;100;10000;3445;5;55;4;5
3446;robot03446;100;10000;3446;5;55;4;5
3447;robot03447;100;10000;3447;5;55;4;5
3448;robot03448;100;10000;3448;5;55;4;5
3449;robot03449;100;10000;3449;5;55;4;5
3450;robot03450;100;10000;3450;5;55;4;5
3451;robot03451;100;10000;3451;5;55;4;5
3452;robot03452;100;10000;3452;5;55;4;5
3453;robot03453;100;10000;3453;5;55;4;5
3454;robot03454;100;10000;3454;5;55;4;5
3455;robot03455;100;10000;3455;5;55;4;5
3456;robot03456;100;10000;3456;5;55;4;5
3457;robot03457;100;10000;3457;5;55;4;5
3458;robot03458;100;10000;3458;5;55;4;5
3459;robot03459;100;10000;3459;5;55;4;5
3460;robot03460;100;10000;3460;5;55;4;5
3461;robot03461;100;10000;3461;5;55;4;5
3462;robot03462;100;10000;3462;5;55;4;5
3463;robot03463;100;10000;3463;5;55;4;5
3464;robot03464;100;10000;3464;5;55;4;5
3465;robot03465;100;10000;3465;5;55;4;5
3466;robot03466;100;10000;3466;5;55;4;5
3467;robot03467;100;10000;3467;5;55;4;5
3468;robot03468;100;10000;3468;5;55;4;5
3469;robot03469;100;10000;3469;5;55;4;5
3470;robot03470;100;10000;3470;5;55;4;5
3471;robot03471;100;10000;3471;5;55;4;5
3472;robot03472;100;10000;3472;5;55;4;5
3473;robot03473;100;10000;3473;5;55;4;5
3474;robot03474;100;10000;3474;5;55;4;5
3475;robot03475;100;10000;3475;5;55;4;5
3476;robot03476;100;10000;3476;5;55;4;5
3477;robot03477;100;10000;3477;5;55;4;5
3478;robot03478;100;10000;3478;5;55;4;5
3479;robot03479;100;10000;3479;5;55;4;5
3480;robot03480;100;10000;3480;5;55;4;5
3481;robot03481;100;10000;3481;5;55;4;5
3482;robot03482;100;10000;3482;5;55;4;5
3483;robot03483;100;10000;3483;5;55;4;5
3484;robot03484;100;10000;3484;5;55;4;5
3485;robot03485;100;10000;3485;5;55;4;5
3486;robot03486;100;10000;3486;5;55;4;5
3487;robot03487;100;10000;3487;5;55;4;5
3488;robot03488;100;10000;3488;5;55;4;5
3489;robot03489;100;10000;3489;5;55;4;5
3490;robot03490;100;10000;3490;5;55;4;5
3491;robot03491;100;10000;3491;5;55;4;5
3492;robot03492;100;10000;3492;5;55;4;5
3493;robot03493;100;10000;3493;5;55;4;5
3494;robot03494;100;10000;3494;5;55;4;5
3495;robot03495;100;10000;3495;5;55;4;5
3496;robot03496;100;10000;3496;5;55;4;5
3497;robot03497;100;10000;3497;5;55;4;5
3498;robot03498;100;10000;3498;5;55;4;5
3499;robot03499;100;10000;3499;5;55;4;5
3500;robot03500;100;10000;3500;5;55;4;5
3501;robot03501;100;10000;3501;5;55;4;5
3502;robot03502;100;10000;3502;5;55;4;5
3503;robot03503;100;10000;3503;5;55;4;5
3504;robot03504;100;10000;3504;5;55;4;5
3505;robot03505;100;10000;3505;5;55;4;5
3506;robot03506;100;10000;3506;5;55;4;5
3507;robot03507;100;10000;3507;5;55;4;5
3508;robot03508;100;10000;3508;5;55;4;5
3509;robot03509;100;10000;3509;5;55;4;5
3510;robot03510;100;10000;3510;5;55;4;5
3511;robot03511;100;10000;3511;5;55;4;5
3512;robot03512;100;10000;3512;5;55;4;5
3513;robot03513;100;10000;3513;5;55;4;5
3514;robot03514;100;10000;3514;5;55;4;5
3515;robot03515;100;10000;3515;5;55;4;5
3516;robot03516;100;10000;3516;5;55;4;5
3517;robot03517;100;10000;3517;5;55;4;5
3518;robot03518;100;10000;3518;5;55;4;5
3519;robot03519;100;10000;3519;5;55;4;5
3520;robot03520;100;10000;3520;5;55;4;5
3521;robot03521;100;10000;3521;5;55;4;5
3522;robot03522;100;10000;3522;5;55;4;5
3523;robot03523;100;10000;3523;5;55;4;5
3524;robot03524;100;10000;3524;5;55;4;5
3525;robot03525;100;10000;3525;5;55;4;5
3526;robot03526;100;10000;3526;5;55;4;5
3527;robot03527;100;10000;3527;5;55;4;5
3528;robot03528;100;10000;3528;5;55;4;5
3529;robot03529;100;10000;3529;5;55;4;5
3530;robot03530;100;10000;3530;5;55;4;5
3531;robot03531;100;10000;3531;5;55;4;5
3532;robot03532;100;10000;3532;5;55;4;5
3533;robot03533;100;10000;3533;5;55;4;5
3534;robot03534;100;10000;3534;5;55;4;5
3535;robot03535;100;10000;3535;5;55;4;5
3536;robot03536;100;10000;3536;5;55;4;5
3537;robot03537;100;10000;3537;5;55;4;5
3538;robot03538;100;10000;3538;5;55;4;5
3539;robot03539;100;10000;3539;5;55;4;5
3540;robot03540;100;10000;3540;5;55;4;5
3541;robot03541;100;10000;3541;5;55;4;5
3542;robot03542;100;10000;3542;5;55;4;5
3543;robot03543;100;10000;3543;5;55;4;5
3544;robot03544;100;10000;3544;5;55;4;5
3545;robot03545;100;10000;3545;5;55;4;5
3546;robot03546;100;10000;3546;5;55;4;5
3547;robot03547;100;10000;3547;5;55;4;5
3548;robot03548;100;10000;3548;5;55;4;5
3549;robot03549;100;10000;3549;5;55;4;5
3550;robot03550;100;10000;3550;5;55;4;5
3551;robot03551;100;10000;3551;5;55;4;5
3552;robot03552;100;10000;3552;5;55;4;5
3553;robot03553;100;10000;3553;5;55;4;5
3554;robot03554;100;10000;3554;5;55;4;5
3555;robot03555;100;10000;3555;5;55;4;5
3556;robot03556;100;10000;3556;5;55;4;5
3557;robot03557;100;10000;3557;5;55;4;5
3558;robot03558;100;10000;3558;5;55;4;5
3559;robot03559;100;10000;3559;5;55;4;5
3560;robot03560;100;10000;3560;5;55;4;5
3561;robot03561;100;10000;3561;5;55;4;5
3562;robot03562;100;10000;3562;5;55;4;5
3563;robot03563;100;10000;3563;5;55;4;5
3564;robot03564;100;10000;3564;5;55;4;5
3565;robot03565;100;10000;3565;5;55;4;5
3566;robot03566;100;10000;3566;5;55;4;5
3567;robot03567;100;10000;3567;5;55;4;5
3568;robot03568;100;10000;3568;5;55;4;5
3569;robot03569;100;10000;3569;5;55;4;5
3570;robot03570;100;10000;3570;5;55;4;5
3571;robot03571;100;10000;3571;5;55;4;5
3572;robot03572;100;10000;3572;5;55;4;5
3573;robot03573;100;10000;3573;5;55;4;5
3574;robot03574;100;10000;3574;5;55;4;5
3575;robot03575;100;10000;3575;5;55;4;5
3576;robot03576;100;10000;3576;5;55;4;5
3577;robot03577;100;10000;3577;5;55;4;5
3578;robot03578;100;10000;3578;5;55;4;5
3579;robot03579;100;10000;3579;5;55;4;5
3580;robot03580;100;10000;3580;5;55;4;5
3581;robot03581;100;10000;3581;5;55;4;5
3582;robot03582;100;10000;3582;5;55;4;5
3583;robot03583;100;10000;3583;5;55;4;5
3584;robot03584;100;10000;3584;5;55;4;5
3585;robot03585;100;10000;3585;5;55;4;5
3586;robot03586;100;10000;3586;5;55;4;5
3587;robot03587;100;10000;3587;5;55;4;5
3588;robot03588;100;10000;3588;5;55;4;5
3589;robot03589;100;10000;3589;5;55;4;5
3590;robot03590;100;10000;3590;5;55;4;5
3591;robot03591;100;10000;3591;5;55;4;5
3592;robot03592;100;10000;3592;5;55;4;5
3593;robot03593;100;10000;3593;5;55;4;5
3594;robot03594;100;10000;3594;5;55;4;5
3595;robot03595;100;10000;3595;5;55;4;5
3596;robot03596;100;10000;3596;5;55;4;5
3597;robot03597;100;10000;3597;5;55;4;5
3598;robot03598;100;10000;3598;5;55;4;5
3599;robot03599;100;10000;3599;5;55;4;5
3600;robot03600;100;10000;3600;5;55;4;5
3601;robot03601;100;10000;3601;5;55;4;5
3602;robot03602;100;10000;3602;5;55;4;5
3603;robot03603;100;10000;3603;5;55;4;5
3604;robot03604;100;10000;3604;5;55;4;5
3605;robot03605;100;10000;3605;5;55;4;5
3606;robot03606;100;10000;3606;5;55;4;5
3607;robot03607;100;10000;3607;5;55;4;5
3608;robot03608;100;10000;3608;5;55;4;5
3609;robot03609;100;10000;3609;5;55;4;5
3610;robot03610;100;10000;3610;5;55;4;5
3611;robot03611;100;10000;3611;5;55;4;5
3612;robot03612;100;10000;3612;5;55;4;5
3613;robot03613;100;10000;3613;5;55;4;5
3614;robot03614;100;10000;3614;5;55;4;5
3615;robot03615;100;10000;3615;5;55;4;5
3616;robot03616;100;10000;3616;5;55;4;5
3617;robot03617;100;10000;3617;5;55;4;5
3618;robot03618;100;10000;3618;5;55;4;5
3619;robot03619;100;10000;3619;5;55;4;5
3620;robot03620;100;10000;3620;5;55;4;5
3621;robot03621;100;10000;3621;5;55;4;5
3622;robot03622;100;10000;3622;5;55;4;5
3623;robot03623;100;10000;3623;5;55;4;5
3624;robot03624;100;10000;3624;5;55;4;5
3625;robot03625;100;10000;3625;5;55;4;5
3626;robot03626;100;10000;3626;5;55;4;5
3627;robot03627;100;10000;3627;5;55;4;5
3628;robot03628;100;10000;3628;5;55;4;5
3629;robot03629;100;10000;3629;5;55;4;5
3630;robot03630;100;10000;3630;5;55;4;5
3631;robot03631;100;10000;3631;5;55;4;5
3632;robot03632;100;10000;3632;5;55;4;5
3633;robot03633;100;10000;3633;5;55;4;5
3634;robot03634;100;10000;3634;5;55;4;5
3635;robot03635;100;10000;3635;5;55;4;5
3636;robot03636;100;10000;3636;5;55;4;5
3637;robot03637;100;10000;3637;5;55;4;5
3638;robot03638;100;10000;3638;5;55;4;5
3639;robot03639;100;10000;3639;5;55;4;5
3640;robot03640;100;10000;3640;5;55;4;5
3641;robot03641;100;10000;3641;5;55;4;5
3642;robot03642;100;10000;3642;5;55;4;5
3643;robot03643;100;10000;3643;5;55;4;5
3644;robot03644;100;10000;3644;5;55;4;5
3645;robot03645;100;10000;3645;5;55;4;5
3646;robot03646;100;10000;3646;5;55;4;5
3647;robot03647;100;10000;3647;5;55;4;5
3648;robot03648;100;10000;3648;5;55;4;5
3649;robot03649;100;10000;3649;5;55;4;5
3650;robot03650;100;10000;3650;5;55;4;5
3651;robot03651;100;10000;3651;5;55;4;5
3652;robot03652;100;10000;3652;5;55;4;5
3653;robot03653;100;10000;3653;5;55;4;5
3654;robot03654;100;10000;3654;5;55;4;5
3655;robot03655;100;10000;3655;5;55;4;5
3656;robot03656;100;10000;3656;5;55;4;5
3657;robot03657;100;10000;3657;5;55;4;5
3658;robot03658;100;10000;3658;5;55;4;5
3659;robot03659;100;10000;3659;5;55;4;5
3660;robot03660;100;10000;3660;5;55;4;5
3661;robot03661;100;10000;3661;5;55;4;5
3662;robot03662;100;10000;3662;5;55;4;5
3663;robot03663;100;10000;3663;5;55;4;5
3664;robot03664;100;10000;3664;5;55;4;5
3665;robot03665;100;10000;3665;5;55;4;5
3666;robot03666;100;10000;3666;5;55;4;5
3667;robot03667;100;10000;3667;5;55;4;5
3668;robot03668;100;10000;3668;5;55;4;5
3669;robot03669;100;10000;3669;5;55;4;5
3670;robot03670;100;10000;3670;5;55;4;5
3671;robot03671;100;10000;3671;5;55;4;5
3672;robot03672;100;10000;3672;5;55;4;5
3673;robot03673;100;10000;3673;5;55;4;5
3674;robot03674;100;10000;3674;5;55;4;5
3675;robot03675;100;10000;3675;5;55;4;5
3676;robot03676;100;10000;3676;5;55;4;5
3677;robot03677;100;10000;3677;5;55;4;5
3678;robot03678;100;10000;3678;5;55;4;5
3679;robot03679;100;10000;3679;5;55;4;5
3680;robot03680;100;10000;3680;5;55;4;5
3681;robot03681;100;10000;3681;5;55;4;5
3682;robot03682;100;10000;3682;5;55;4;5
3683;robot03683;100;10000;3683;5;55;4;5
3684;robot03684;100;10000;3684;5;55;4;5
3685;robot03685;100;10000;3685;5;55;4;5
3686;robot03686;100;10000;3686;5;55;4;5
3687;robot03687;100;10000;3687;5;55;4;5
3688;robot03688;100;10000;3688;5;55;4;5
3689;robot03689;100;10000;3689;5;55;4;5
3690;robot03690;100;10000;3690;5;55;4;5
3691;robot03691;100;10000;3691;5;55;4;5
3692;robot03692;100;10000;3692;5;55;4;5
3693;robot03693;100;10000;3693;5;55;4;5
3694;robot03694;100;10000;3694;5;55;4;5
3695;robot03695;100;10000;3695;5;55;4;5
3696;robot03696;100;10000;3696;5;55;4;5
3697;robot03697;100;10000;3697;5;55;4;5
3698;robot03698;100;10000;3698;5;55;4;5
3699;robot03699;100;10000;3699;5;55;4;5
3700;robot03700;100;10000;3700;5;55;4;5
3701;robot03701;100;10000;3701;5;55;4;5
3702;robot03702;100;10000;3702;5;55;4;5
3703;robot03703;100;10000;3703;5;55;4;5
3704;robot03704;100;10000;3704;5;55;4;5
3705;robot03705;100;10000;3705;5;55;4;5
3706;robot03706;100;10000;3706;5;55;4;5
3707;robot03707;100;10000;3707;5;55;4;5
3708;robot03708;100;10000;3708;5;55;4;5
3709;robot03709;100;10000;3709;5;55;4;5
3710;robot03710;100;10000;3710;5;55;4;5
3711;robot03711;100;10000;3711;5;55;4;5
3712;robot03712;100;10000;3712;5;55;4;5
3713;robot03713;100;10000;3713;5;55;4;5
3714;robot03714;100;10000;3714;5;55;4;5
3715;robot03715;100;10000;3715;5;55;4;5
3716;robot03716;100;10000;3716;5;55;4;5
3717;robot03717;100;10000;3717;5;55;4;5
3718;robot03718;100;10000;3718;5;55;4;5
3719;robot03719;100;10000;3719;5;55;4;5
3720;robot03720;100;10000;3720;5;55;4;5
3721;robot03721;100;10000;3721;5;55;4;5
3722;robot03722;100;10000;3722;5;55;4;5
3723;robot03723;100;10000;3723;5;55;4;5
3724;robot03724;100;10000;3724;5;55;4;5
3725;robot03725;100;10000;3725;5;55;4;5
3726;robot03726;100;10000;3726;5;55;4;5
3727;robot03727;100;10000;3727;5;55;4;5
3728;robot03728;100;10000;3728;5;55;4;5
3729;robot03729;100;10000;3729;5;55;4;5
3730;robot03730;100;10000;3730;5;55;4;5
3731;robot03731;100;10000;3731;5;55;4;5
3732;robot03732;100;10000;3732;5;55;4;5
3733;robot03733;100;10000;3733;5;55;4;5
3734;robot03734;100;10000;3734;5;55;4;5
3735;robot03735;100;10000;3735;5;55;4;5
3736;robot03736;100;10000;3736;5;55;4;5
3737;robot03737;100;10000;3737;5;55;4;5
3738;robot03738;100;10000;3738;5;55;4;5
3739;robot03739;100;10000;3739;5;55;4;5
3740;robot03740;100;10000;3740;5;55;4;5
3741;robot03741;100;10000;3741;5;55;4;5
3742;robot03742;100;10000;3742;5;55;4;5
3743;robot03743;100;10000;3743;5;55;4;5
3744;robot03744;100;10000;3744;5;55;4;5
3745;robot03745;100;10000;3745;5;55;4;5
3746;robot03746;100;10000;3746;5;55;4;5
3747;robot03747;100;10000;3747;5;55;4;5
3748;robot03748;100;10000;3748;5;55;4;5
3749;robot03749;100;10000;3749;5;55;4;5
